"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1956304330417455155","Tue Aug 19 17:46:58 +0000 2025","0","@seokjinjuseyyo Lagi tegang2nya nunggu kelanjutan perang yg akan dihadapi oknum telkomsel dan pelanggan setianya eh grup detektif ini ngelawak wkwkwkwkkk","1957861866719326389","","seokjinjuseyyo","in","","0","0","0","https://x.com/undefined/status/1957861866719326389","371123948",
"1957857471952777504","Tue Aug 19 17:45:38 +0000 2025","0","@aryawrp @aryawrp Kakak maafin sekali lagi untuk kendala jaringannya ya. Dilanjutin lewat DM yuk Kak rekan Zizi bakal balas kembali chat Kakak ya. Makasih -Zizi","1957861529426227236","","aryawrp","in","","0","0","0","https://x.com/undefined/status/1957861529426227236","255409050",
"1957847369510228235","Tue Aug 19 17:39:24 +0000 2025","0","@komen indosat ap telkomsel?","1957859960424980525","","komen","in","","0","1","0","https://x.com/undefined/status/1957859960424980525","1535752914",
"1957857471952777504","Tue Aug 19 17:33:41 +0000 2025","0","@aryawrp @aryawrp Hallo Kak Arya. Maaf ya apakah ada kendala dengan jaringannya? Kalau ada Kakak bisa infoin dulu nomor yang berkendala waktu tanggal kejadian lokasi (Kel Kec Kab/Kota) nomor lain berkendala sama via DM ya biar bisa di bantu cek lebih lanjut dan privasi data","1957858519962857626","","aryawrp","in","","0","1","0","https://x.com/undefined/status/1957858519962857626","255409050",
"1957505798130790829","Tue Aug 19 17:31:04 +0000 2025","0","@jejaksididi @jejaksididi Okeey Kak DIdiew. Kalau udah konfirmasi ke DM ditunggu balesan selanjutnya ya. Makasih :) -Zyad","1957857864078532949","","jejaksididi","in","","0","0","0","https://x.com/undefined/status/1957857864078532949","255409050",
"1957505798130790829","Tue Aug 19 17:29:12 +0000 2025","0","@Telkomsel Sudah yaa kakkk","1957857394374947109","","Telkomsel","in","","0","1","0","https://x.com/undefined/status/1957857394374947109","1284538299697131520",
"1957505798130790829","Tue Aug 19 17:28:54 +0000 2025","0","@jejaksididi @jejaksididi Kakak bisa konfirmasi kembali ke DM untuk penanganan lebih lanjutnya yaap. -Beeru","1957857316738592899","","jejaksididi","in","","0","1","0","https://x.com/undefined/status/1957857316738592899","255409050",
"1957505798130790829","Tue Aug 19 17:24:16 +0000 2025","0","@Telkomsel Sumpah kejadian lg min","1957856152282362323","","Telkomsel","in","","0","1","0","https://x.com/undefined/status/1957856152282362323","1284538299697131520",
"1957856115485749312","Tue Aug 19 17:24:07 +0000 2025","0","@IndiHomeCare @Telkomsel halo mau nanya ini kenapa loyalti speed saya hilang ya? saya ada dua langganan untuk di rumah saya dan satu lagi kenapa ada 1yang hilang loyaltyspeednya? tadinya ada dua duanya","1957856115485749312","","IndiHomeCare","in","","0","0","0","https://x.com/undefined/status/1957856115485749312","88665519",
"1957631140514140404","Tue Aug 19 17:21:22 +0000 2025","0","@VesyaaW36812 @tanyakanrl Kartu @Telkomsel sering banget kek gini","1957855423442366466","","VesyaaW36812","in","","0","0","0","https://x.com/undefined/status/1957855423442366466","1674585855619637248",
"1957631140514140404","Tue Aug 19 17:19:04 +0000 2025","0","@tanyakanrl samaa gw pake Telkomsel juga ini.. gajelas bgt anjeng gw kira urusan kerjaan giliran diangkat malah pinjol sales asuransi bangsat.. klo mau di privasi unknown number malah ribet klo ada kepentingan dadakan dari nomor yg belum di save. @Telkomsel F**k the service","1957854842652651766","","tanyakanrl","in","","0","0","0","https://x.com/undefined/status/1957854842652651766","1161605712008450048",
"1957631140514140404","Tue Aug 19 17:19:03 +0000 2025","0","@tanyakanrl Pasti @Telkomsel soalnya nomor gw yg pake @triindonesia kaga pernah dpt spam gituan kalopun spam ya dari product provider nya sendiri","1957854839083237652","","tanyakanrl","in","","0","0","0","https://x.com/undefined/status/1957854839083237652","1557866760631570432",
"1957853576837099995","Tue Aug 19 17:17:34 +0000 2025","0","@evanescentttt @evanescentttt Duhh maafin ya Kak kalo udah bikin ga nyaman Untuk kendala double pembeliannya dibantu penanganannya lewat DM yuk dengan infoin nomor HP Kakak. Makasih -Zizi","1957854465270444114","","evanescentttt","in","","0","0","0","https://x.com/undefined/status/1957854465270444114","255409050",
"1957850066179293269","Tue Aug 19 17:15:52 +0000 2025","0","@IpunkVizard @IpunkVizard Sama-sama Kak Ipunk. Kalau gitu selamat beristirahat dan sehat selalu :) -Zidane","1957854036721611081","","IpunkVizard","in","","0","0","0","https://x.com/undefined/status/1957854036721611081","255409050",
"1957845349713773056","Tue Aug 19 17:14:14 +0000 2025","0","@IpunkVizard Udah dicoba Re-install lagi belum aplikasi MyTelkomsel-nya Kak? Kuy coba dulu biar normal lagi Kak -Pange","1957853627177136233","","IpunkVizard","in","","0","0","0","https://x.com/undefined/status/1957853627177136233","255409050",
"1957847258348576860","Tue Aug 19 17:14:13 +0000 2025","0","@kikyrat @TelkomIndonesia @Kemenkomdigi_id @kikyrat Maaf Kak Kiky. Infoin nomor IndiHome punya Kakak saja ya biar dibantu pengecekan lebih lanjut. Makasih :) -Zyad","1957853623234543842","","kikyrat","in","","0","0","0","https://x.com/undefined/status/1957853623234543842","255409050",
"1957804238609756505","Tue Aug 19 17:14:08 +0000 2025","0","@croicssant @croicssant Maaf Kak bisa dicek DMnya kembali yaa -Zizi","1957853601088565610","","croicssant","in","","1","0","0","https://x.com/undefined/status/1957853601088565610","255409050",
"1957853576837099995","Tue Aug 19 17:14:02 +0000 2025","0","SEBEL BGT SM TELKOMSEL UDAH BOROS BGT KUOTANYA BELI PAKE MANUAL DIAL GAMASUK2 SMS AKTIFASI PAKETNYA MALAH KEDOBEL JD KEPOTONG 2x ANJG @Telkomsel bisa di balikin ga pulsanya? UDH LG URGENT SMSNYA TELAT 5mnt anjg kesel bgtttt ya allah https://t.co/D4T1xlwmSO","1957853576837099995","https://pbs.twimg.com/media/GyuxcqjacAMc_D7.jpg","","in","","0","2","0","https://x.com/undefined/status/1957853576837099995","1014584829470375936",
"1957847258348576860","Tue Aug 19 17:09:42 +0000 2025","0","@Telkomsel @TelkomIndonesia @Kemenkomdigi_id Nanti sy DM nomor Seluruh konsumen Indihome di Kota Timika Papua tengah #PapuaIndonesia #timika","1957852487152497025","","Telkomsel","in","","0","1","0","https://x.com/undefined/status/1957852487152497025","153983049",
